ASFIndex,DATE,TIME,E,N,KP,DEPTH,ALT,GYRO,PITCH,ROLL,CP,FG,DCC
18:04.9,3/5/2019,12:42:42,249026.56,947958.8,64.572,118.1,1.3,315.6,-5.4,-1.3,-1067,-3,3.132
18:05.9,3/5/2019,12:42:43,249026.39,947959.08,64.573,118,1.3,315.3,-5.6,-1.2,-1067,-3,3.168
18:06.9,3/5/2019,12:42:44,249026.46,947959.62,64.573,117.6,1.3,315.5,-5.4,-1.1,-1068,-3,3.559
18:07.9,3/5/2019,12:42:45,249026.31,947959.91,64.573,118,1.3,315.9,-5.3,-1.3,-1068,-3,3.614
18:08.9,3/5/2019,12:42:46,249026.19,947960.32,64.574,117.9,50,316.1,-4.9,-1.2,-1068,-3,3.781
18:09.9,3/5/2019,12:42:47,249026.05,947960.55,64.574,117.9,1.2,316.2,-5.1,-1,-1068,-6,3.803
18:10.9,3/5/2019,12:42:48,249026,947960.19,64.574,118.2,1.2,315.9,-5.3,-1,-1068,-6,3.553
18:11.9,3/5/2019,12:42:49,249025.5,947960.19,64.574,117.9,1.2,315.7,-5.5,-0.9,-1068,-6,3.154
18:12.9,3/5/2019,12:42:50,249025.34,947960.45,64.574,118.4,1.2,315.6,-5.5,-0.9,-1068,-6,3.19
18:13.9,3/5/2019,12:42:51,249025.31,947961.13,64.575,118.3,1.1,315.2,-5.5,-1.1,-1068,-3,3.582
18:14.9,3/5/2019,12:42:52,249025.19,947961.35,64.575,118.4,1.1,314.8,-5.7,-1.1,-1067,-3,3.619
18:15.9,3/5/2019,12:42:53,249025.66,947961.4,64.575,118.6,1.1,312.9,-5.8,-0.5,-1067,-3,4.021
18:16.9,3/5/2019,12:42:54,249025.47,947961.58,64.575,118.1,1.1,311.2,-5.8,-0.4,-1067,-3,3.982
18:17.9,3/5/2019,12:42:55,249024.51,947961.24,64.575,118,1.1,310.3,-6,-0.5,-1067,-3,3.022
18:18.9,3/5/2019,12:42:56,249024.37,947961.46,64.576,118.6,1.1,310.6,-6.1,-0.3,-1067,-3,3.043
18:19.9,3/5/2019,12:42:57,249023.67,947961.37,64.576,118.2,1.2,311.6,-6.1,-0.3,-1067,-3,2.436
18:20.9,3/5/2019,12:42:58,249023.62,947961.63,64.576,118.3,1.2,312.3,-6,-0.6,-1067,-3,2.551
18:21.9,3/5/2019,12:42:59,249024.21,947962.39,64.576,117.8,1.2,312.9,-6,-0.8,-1067,-3,3.492
18:22.9,3/5/2019,12:43:00,249024.47,947963.28,64.577,118,1.2,313,-5.9,-0.7,-1067,-3,4.24
18:23.9,3/5/2019,12:43:01,249024.3,947963.46,64.577,118.2,1.3,312.8,-5.8,-1.1,-1067,-3,4.217
18:24.9,3/5/2019,12:43:02,249023.16,947963.27,64.578,117.7,1.3,312.5,-5.8,-1,-1067,-3,3.194
18:25.9,3/5/2019,12:43:03,249023.02,947963.43,64.578,118.1,1.3,312.1,-6,-0.9,-1067,-3,3.184
18:26.9,3/5/2019,12:43:04,249022.66,947962.75,64.578,118,1.3,312.1,-6.3,-0.9,-1067,-3,2.487
18:27.9,3/5/2019,12:43:05,249022.57,947962.95,64.578,118.2,1.2,312.2,-6.2,-0.9,-1067,-3,2.532
18:28.9,3/5/2019,12:43:06,249022.93,947963.53,64.578,117.9,1.2,312.2,-6,-1.1,-1067,-3,3.175
18:29.9,3/5/2019,12:43:07,249022.81,947963.74,64.578,117.8,1.2,312.2,-5.8,-0.9,-1067,-3,3.214
18:30.9,3/5/2019,12:43:08,249022.75,947964.69,64.579,119.6,1.3,312.4,-5.8,-0.6,-1067,-3,3.747
18:31.9,3/5/2019,12:43:09,249022.64,947964.84,64.579,119,1.2,312.7,-5.4,-1.4,-1067,-3,3.757
18:32.9,3/5/2019,12:43:10,249022.31,947964.34,64.579,118.5,1.2,312.8,-5.5,-1.1,-1068,-3,3.184
18:33.9,3/5/2019,12:43:11,249021.79,947964.7,64.58,118.5,1.2,312.5,-5.5,-0.5,-1067,-3,3
18:34.9,3/5/2019,12:43:12,249021.66,947964.9,64.58,118.1,1.2,311.9,-5.9,-0.7,-1067,-3,3.013
18:35.9,3/5/2019,12:43:13,249021.76,947965.74,64.581,118.1,1.2,311.8,-5.8,-0.9,-1067,-3,3.61
18:36.9,3/5/2019,12:43:14,249021.63,947965.89,64.581,118.2,1.2,312.2,-5.5,-0.8,-1067,-3,3.602
18:37.9,3/5/2019,12:43:15,249021.61,947966.13,64.581,118.4,1.2,312.6,-5.2,-1,-1067,-3,3.738
18:38.9,3/5/2019,12:43:16,249021.47,947966.26,64.581,117.9,1.2,312.6,-5.2,-1,-1067,-3,3.7
18:39.9,3/5/2019,12:43:17,249020.91,947966.01,64.581,118.5,1.2,312.5,-5.3,-1,-1067,-3,3.111
18:40.9,3/5/2019,12:43:18,249020.76,947966.2,64.582,117.9,1.2,312.6,-5.2,-1.2,-1067,-3,3.107
18:41.9,3/5/2019,12:43:19,249020.27,947966.4,64.582,118.4,1.3,312.5,-5.3,-0.9,-1067,-3,2.842
18:42.9,3/5/2019,12:43:20,249020.15,947966.58,64.582,117.9,1.2,312.3,-5.5,-1.1,-1067,-3,2.857
18:43.9,3/5/2019,12:43:21,249020.19,947967.07,64.583,118,1.2,312.6,-5.5,-0.9,-1067,-3,3.189
18:44.9,3/5/2019,12:43:22,249020.56,947967.94,64.583,118.4,1.2,313,-5.5,-1.1,-1067,-3,4.023
18:45.9,3/5/2019,12:43:23,249020.44,947968.13,64.583,118.1,50,314.1,-5.5,-0.9,-1067,0,4.045
18:46.9,3/5/2019,12:43:24,249020.16,947968.31,64.584,117.3,1.2,313.3,-5.5,-1.8,-1067,-3,3.934
18:47.9,3/5/2019,12:43:25,249019.94,947968.46,64.584,118.2,1.2,311.6,-5.4,-2,-1067,-3,3.85
18:48.9,3/5/2019,12:43:26,249019.2,947968.23,64.584,119,1.2,310.2,-5.3,-1.1,-1068,-3,3.127
18:49.9,3/5/2019,12:43:27,249019,947968.38,64.584,118.2,1.2,308.4,-5.4,-1.4,-1068,-3,3.059
18:50.9,3/5/2019,12:43:28,249019.12,947968.61,64.585,119.3,1.2,309,-5.3,-0.7,-1068,-3,3.299
18:51.9,3/5/2019,12:43:29,249019,947968.85,64.585,118,1.2,310.3,-5.1,-0.3,-1068,-3,3.349
18:52.9,3/5/2019,12:43:30,249019.11,947969.3,64.585,118,1.2,315.1,-5.2,-0.1,-1067,0,3.714
18:53.9,3/5/2019,12:43:31,249018.84,947969.57,64.585,118.4,1.2,317.2,-5.3,-1.5,-1067,-3,3.667
18:54.9,3/5/2019,12:43:32,249018.67,947969.76,64.586,118.4,50,316.3,-5.4,-1.5,-1068,-3,3.643
18:55.9,3/5/2019,12:43:33,249018.5,947969.86,64.586,118.1,1.2,315,-5.2,-0.6,-1068,-3,3.576
18:56.9,3/5/2019,12:43:34,249018.45,947970.14,64.586,118,1.2,321.3,-4.4,0.7,-1068,-3,3.707
18:57.9,3/5/2019,12:43:35,249018.64,947970.61,64.586,118.9,1.2,325.3,-4.4,-0.5,-1068,-3,4.148
18:58.9,3/5/2019,12:43:36,249018.43,947970.78,64.587,118.2,1.3,324,-5.4,-2.2,-1068,-3,4.083
18:59.9,3/5/2019,12:43:37,249018.09,947970.87,64.587,118.4,1.3,321.8,-5.3,-1.6,-1068,-3,3.871
19:00.9,3/5/2019,12:43:38,249017.87,947971.07,64.587,118,1.2,319.7,-4.9,-0.7,-1067,-3,3.821
19:01.9,3/5/2019,12:43:39,249017.57,947971.28,64.588,118.3,1.2,318.3,-4.5,-0.4,-1067,-3,3.717
19:02.9,3/5/2019,12:43:40,249017.38,947971.47,64.588,118.2,1.2,317.8,-4.8,-0.6,-1067,-3,3.675
19:03.9,3/5/2019,12:43:41,249017.33,947971.38,64.588,118.4,1.2,317.8,-5.1,-0.8,-1067,-3,3.587
19:04.9,3/5/2019,12:43:42,249017.12,947971.52,64.588,118.4,1.3,318.2,-5.1,-0.9,-1067,-3,3.505
19:05.9,3/5/2019,12:43:43,249016.92,947971.73,64.588,118,1.2,318.4,-4.9,-1.1,-1068,-3,3.477
19:06.9,3/5/2019,12:43:44,249016.58,947972.14,64.589,117.9,1.2,318.4,-4.8,-1.2,-1067,-3,3.464
19:07.9,3/5/2019,12:43:45,249016.4,947972.36,64.589,118.4,1.2,318.6,-4.9,-0.7,-1067,-3,3.457
19:08.9,3/5/2019,12:43:46,249016.64,947972.51,64.589,117.9,1.2,318.5,-5,-0.9,-1067,-3,3.733
19:09.9,3/5/2019,12:43:47,249016.44,947972.73,64.589,118.9,1.2,318.3,-5.3,-1.5,-1067,-3,3.716
19:10.9,3/5/2019,12:43:48,249016.37,947973.32,64.59,118.5,1.2,318.2,-5.3,-1.4,-1067,-3,4.025
19:11.9,3/5/2019,12:43:49,249016.12,947973.49,64.59,117.8,1.3,318.3,-5.1,-1.3,-1067,-3,3.926
19:12.9,3/5/2019,12:43:50,249015.29,947973.44,64.591,118.4,50,318.1,-5,-1.8,-1067,-3,3.245
19:13.9,3/5/2019,12:43:51,249015.13,947973.61,64.591,118.1,1.3,318.3,-5.1,-1.8,-1067,0,3.223
19:14.9,3/5/2019,12:43:52,249015.12,947973.24,64.591,118.2,1.3,318.4,-5.3,-1.3,-1067,-3,2.986
19:15.9,3/5/2019,12:43:53,249015.64,947973.74,64.591,118,1.3,318.8,-5.4,-1.6,-1067,-3,3.704
19:16.9,3/5/2019,12:43:54,249015.45,947973.95,64.591,118.7,1.2,318.8,-5.5,-1.6,-1067,-3,3.68
19:17.9,3/5/2019,12:43:55,249015.14,947974.85,64.592,118.7,1.2,318.8,-5.8,-1.4,-1067,-3,3.994
19:18.9,3/5/2019,12:43:56,249014.92,947974.99,64.592,117.8,1.2,318.8,-5.7,-0.9,-1067,-3,3.904
19:19.9,3/5/2019,12:43:57,249014.44,947975.04,64.592,118,1.2,318.9,-5.5,-1,-1067,-3,3.555
19:20.9,3/5/2019,12:43:58,249014.29,947975.21,64.593,118,1.2,319.2,-5.4,-1.1,-1067,-3,3.541
19:21.9,3/5/2019,12:43:59,249014.25,947974.65,64.592,118,1.1,319.2,-5.4,-0.8,-1067,-3,3.166
19:22.9,3/5/2019,12:44:00,249014.1,947974.86,64.593,118.6,1.2,319.2,-5.7,-0.6,-1067,-3,3.174
19:23.9,3/5/2019,12:44:01,249014.26,947975.75,64.593,118.9,1.3,319,-5.6,-0.9,-1067,-3,3.849
19:24.9,3/5/2019,12:44:02,249014.07,947975.94,64.593,118.3,1.2,318.8,-5.4,-0.7,-1067,-3,3.817
19:25.9,3/5/2019,12:44:03,249014.22,947976.7,64.594,117.6,1.2,318.8,-5.3,-0.7,-1067,-3,4.401
19:26.9,3/5/2019,12:44:04,249013.3,947976.09,64.594,118.1,1.2,318.7,-5.3,-0.9,-1067,-3,3.301
19:27.9,3/5/2019,12:44:05,249013.14,947976.25,64.594,117.8,1.2,318.8,-5.3,-0.7,-1067,-3,3.273
19:28.9,3/5/2019,12:44:06,249012.73,947976.22,64.594,118,1.2,319,-5.5,-1,-1068,-3,2.93
19:29.9,3/5/2019,12:44:07,249012.61,947976.47,64.595,118.2,1.3,319.3,-5.3,-1.4,-1067,-3,2.99
19:30.9,3/5/2019,12:44:08,249013.07,947977.44,64.595,118.2,1.3,319.4,-5.1,-1.2,-1067,-3,3.95
19:31.9,3/5/2019,12:44:09,249012.9,947977.62,64.595,118,1.2,319.2,-5.2,-1.1,-1067,-3,3.922
19:32.9,3/5/2019,12:44:10,249012.77,947978.4,64.596,118.7,1.2,319,-5.3,-1.3,-1067,-3,4.302
19:33.9,3/5/2019,12:44:11,249012.61,947978.56,64.596,118.4,1.1,318.8,-5.2,-0.9,-1067,-3,4.275
19:34.9,3/5/2019,12:44:12,249012.43,947978.11,64.596,118.3,1.1,318.7,-5.2,-0.5,-1067,-3,3.86
19:35.9,3/5/2019,12:44:13,249012.08,947977.95,64.596,117.3,1.1,318.8,-5.3,-0.3,-1067,-3,3.485
19:36.9,3/5/2019,12:44:14,249011.92,947978.15,64.596,118.7,1.1,319.3,-5,-0.7,-1068,-3,3.477
19:37.9,3/5/2019,12:44:15,249011.82,947979.09,64.597,118.4,1.2,319.4,-5,-0.6,-1068,-3,3.98
19:38.9,3/5/2019,12:44:16,249011.7,947979.3,64.598,118.1,1.2,319.7,-4.9,-0.6,-1068,-3,4.013
19:39.9,3/5/2019,12:44:17,249011.81,947979.64,64.598,118.1,1.3,319.7,-4.8,-1.4,-1068,-3,4.307
19:40.9,3/5/2019,12:44:18,249011.63,947979.81,64.598,118.4,1.4,319.6,-4.7,-1.6,-1067,-3,4.269
19:41.9,3/5/2019,12:44:19,249011.38,947979.68,64.598,118.5,1.3,319.2,-5,-1.7,-1067,-3,3.998
19:42.9,3/5/2019,12:44:20,249011.22,947979.89,64.598,118.4,1.3,318.9,-5,-1.9,-1067,-3,3.999
19:43.9,3/5/2019,12:44:21,249010.64,947979.86,64.599,118,1.2,318.9,-5,-1.5,-1067,-3,3.517
19:44.9,3/5/2019,12:44:22,249010.48,947980.06,64.599,118.2,1.2,319.2,-4.7,-1.1,-1067,-3,3.525
19:45.9,3/5/2019,12:44:23,249010.31,947980.54,64.599,118.2,1.2,319.5,-4.6,-1.3,-1067,-3,3.678
19:46.9,3/5/2019,12:44:24,249010.85,947981.53,64.6,118.4,1.2,319.4,-4.6,-1.3,-1067,-3,4.712
19:47.9,3/5/2019,12:44:25,249010.68,947981.72,64.6,118.3,1.1,319.2,-4.8,-0.9,-1067,-3,4.7
19:48.9,3/5/2019,12:44:26,249010.05,947981.36,64.6,118.2,1.2,319.1,-4.9,-0.8,-1067,-3,3.981
19:49.9,3/5/2019,12:44:27,249009.84,947981.51,64.6,118.2,1.1,319.1,-5,-1,-1067,-3,3.904
19:50.9,3/5/2019,12:44:28,249008.77,947980.9,64.601,118.4,1.3,319.4,-4.8,-0.9,-1067,-3,2.684
19:51.9,3/5/2019,12:44:29,249008.65,947981.16,64.601,118.2,1.2,319.8,-5.1,-1.2,-1067,-3,2.757
19:52.9,3/5/2019,12:44:30,249009.09,947981.93,64.601,118.4,1.2,320.2,-5.2,-1.5,-1067,-3,3.573
19:53.9,3/5/2019,12:44:31,249008.97,947982.16,64.601,118.8,1.3,320.3,-4.8,-1.4,-1067,-3,3.618
19:54.9,3/5/2019,12:44:32,249009.46,947983.22,64.602,118.2,1.2,320.2,-4.8,-1.4,-1067,-3,4.657
19:55.9,3/5/2019,12:44:33,249009.27,947983.43,64.602,118,1.3,319.9,-4.8,-1.8,-1067,-3,4.636
19:56.9,3/5/2019,12:44:34,249008.63,947983.36,64.603,118.2,1.2,319.8,-5,-1.8,-1067,-3,4.088
19:57.9,3/5/2019,12:44:35,249007.92,947982.71,64.603,118,1.2,319.9,-5.2,-1.3,-1067,-3,3.126
19:58.9,3/5/2019,12:44:36,249007.76,947982.92,64.603,118.4,1.2,319.8,-5.3,-1,-1067,-3,3.132
19:59.9,3/5/2019,12:44:37,249008.15,947983.53,64.603,118.2,1.2,319.7,-5.2,-1.3,-1067,-3,3.819
20:00.9,3/5/2019,12:44:38,249008,947983.81,64.603,119,1.2,319.6,-5.3,-1.7,-1067,-3,3.867
20:01.9,3/5/2019,12:44:39,249007.99,947984.56,64.604,118.1,1.3,319.4,-5.5,-1.3,-1067,-3,4.319
20:02.9,3/5/2019,12:44:40,249007.8,947984.78,64.604,118.5,1.2,319.3,-5.6,-1.1,-1067,-3,4.3
20:03.9,3/5/2019,12:44:41,249007.2,947984.6,64.604,118,1.1,319.5,-5.5,-1.2,-1067,-3,3.72
20:04.9,3/5/2019,12:44:42,249007.06,947984.81,64.605,118.1,1.1,319.9,-5.2,-1.3,-1067,-3,3.739
20:05.9,3/5/2019,12:44:43,249007,947984.48,64.604,117.9,1.2,320,-5.2,-1.2,-1067,-3,3.494
20:06.9,3/5/2019,12:44:44,249006.83,947984.75,64.605,118,1.2,320.2,-5.2,-1.2,-1067,-3,3.527
20:07.9,3/5/2019,12:44:45,249006.84,947985.46,64.605,118.4,1.3,320.2,-5.1,-1.3,-1067,-3,3.969
20:08.9,3/5/2019,12:44:46,249006.78,947986.09,64.606,118.1,1.2,320.2,-5.2,-1.3,-1067,-3,4.308
20:09.9,3/5/2019,12:44:47,249006.6,947986.29,64.606,119.7,1.3,320.3,-5.3,-1.3,-1067,0,4.287
20:10.9,3/5/2019,12:44:48,249006.16,947985.79,64.606,117.9,1.2,320.3,-5.2,-1.3,-1067,-3,3.635
20:11.9,3/5/2019,12:44:49,249005.99,947986.01,64.606,118.2,1.3,320.3,-5.3,-1.2,-1067,-3,3.639
20:12.9,3/5/2019,12:44:50,249005.77,947985.76,64.606,117.9,1.3,320.2,-5.3,-1.3,-1067,-3,3.306
20:13.9,3/5/2019,12:44:51,249005.62,947986.01,64.607,118.2,1.3,320,-5.3,-1.5,-1067,-3,3.345
20:14.9,3/5/2019,12:44:52,249005.82,947986.68,64.607,118.4,1.2,319.8,-5.5,-1.3,-1067,-3,3.913
20:15.9,3/5/2019,12:44:53,249005.66,947986.88,64.607,118.1,1.1,319.7,-5.5,-1.1,-1067,-3,3.913
20:16.9,3/5/2019,12:44:54,249005.65,947987.46,64.608,118,1.3,320,-5.4,-0.7,-1067,-3,4.26
20:17.9,3/5/2019,12:44:55,249005.51,947987.66,64.608,119,1.2,320.1,-5.2,-1.2,-1067,-3,4.273
20:18.9,3/5/2019,12:44:56,249004.9,947987.05,64.608,118.2,1.2,320,-5.3,-1.2,-1067,-3,3.413
20:19.9,3/5/2019,12:44:57,249004.63,947987.33,64.608,118.2,1.1,320.1,-5.6,-0.7,-1067,-3,3.373
20:20.9,3/5/2019,12:44:58,249004.51,947987.54,64.608,118.1,1.2,320.2,-5.5,-1,-1067,-3,3.403
20:21.9,3/5/2019,12:44:59,249004.81,947988.28,64.609,118.3,1.1,320.1,-5.2,-1.3,-1067,-3,4.099
20:22.9,3/5/2019,12:45:00,249004.67,947988.44,64.609,118.5,1.2,320,-5.2,-0.4,-1067,-3,4.088
20:23.9,3/5/2019,12:45:01,249004.29,947988.33,64.609,118.1,1.3,319.7,-5.6,-0.4,-1067,-3,3.716
20:24.9,3/5/2019,12:45:02,249004.15,947988.54,64.609,118.7,1.2,319.7,-5.8,-0.8,-1067,-3,3.738
20:25.9,3/5/2019,12:45:03,249003.83,947988.7,64.61,118.1,1.2,320,-5.8,-0.6,-1067,-3,3.582
20:26.9,3/5/2019,12:45:04,249003.72,947988.9,64.61,118.1,1.2,320.4,-5.6,-0.9,-1067,-3,3.621
20:27.9,3/5/2019,12:45:05,249003.7,947989.23,64.61,118.1,1.3,320.6,-5.5,-0.8,-1067,-3,3.809
20:28.9,3/5/2019,12:45:06,249003.5,947989.78,64.611,118.7,1.2,320.6,-5.4,-0.5,-1067,-3,3.987
20:29.9,3/5/2019,12:45:07,249003.37,947989.99,64.611,118,1.2,320.5,-5.3,-0.7,-1067,-3,4.015
20:30.9,3/5/2019,12:45:08,249002.91,947990.07,64.611,117.9,1.2,320.2,-5.3,-0.8,-1067,-3,3.704
20:31.9,3/5/2019,12:45:09,249002.79,947990.24,64.612,118,1.2,319.9,-5.9,-0.7,-1067,-3,3.708
20:32.9,3/5/2019,12:45:10,249002.74,947990.13,64.612,118.5,1.2,319.7,-6,-1,-1067,-3,3.605
20:33.9,3/5/2019,12:45:11,249002.61,947990.34,64.612,118.1,1.2,320.1,-5.7,-0.6,-1067,-3,3.631
20:34.9,3/5/2019,12:45:12,249002.47,947990.97,64.612,118.5,1.1,320.5,-5.6,-0.3,-1067,-3,3.906
20:35.9,3/5/2019,12:45:13,249002.3,947991.16,64.613,118.1,1.2,320.6,-5.3,-0.8,-1067,-3,3.889
20:36.9,3/5/2019,12:45:14,249001.9,947991.45,64.613,118.8,1.1,320.6,-5.2,-1.1,-1067,-3,3.751
20:37.9,3/5/2019,12:45:15,249001.78,947991.65,64.613,118.3,1.2,320.6,-5.6,-0.9,-1067,-3,3.778
20:38.9,3/5/2019,12:45:16,249001.52,947991.21,64.613,118.3,1.2,320.4,-5.5,-0.7,-1067,-3,3.307
20:39.9,3/5/2019,12:45:17,249001.61,947991.8,64.614,118.2,1.2,320.1,-5.4,-1.1,-1067,-3,3.74
20:40.9,3/5/2019,12:45:18,249001.47,947992.06,64.614,118.2,1.3,319.9,-5.5,-1.1,-1067,-3,3.793
20:41.9,3/5/2019,12:45:19,249001.43,947992.89,64.615,118.3,1.2,320,-5.5,-1.2,-1067,-3,4.266
20:42.9,3/5/2019,12:45:20,249001.27,947993.07,64.615,118.1,1.2,320,-5.5,-1.3,-1067,-3,4.254
20:43.9,3/5/2019,12:45:21,249000.72,947992.82,64.615,118.2,1.3,320,-5.5,-1.3,-1067,-3,3.661
20:44.9,3/5/2019,12:45:22,249000.56,947993,64.615,118.5,1.2,320,-5.7,-1.3,-1067,-3,3.649
20:45.9,3/5/2019,12:45:23,249000.26,947992.96,64.615,117.9,1.3,320.2,-5.6,-1.1,-1067,-3,3.392
20:46.9,3/5/2019,12:45:24,249000.14,947993.17,64.616,118.5,50,320.3,-5.6,-1.1,-1067,-3,3.419
20:47.9,3/5/2019,12:45:25,248999.99,947993.38,64.616,118.1,1.2,320.4,-5.5,-1.3,-1067,-3,3.436
20:48.9,3/5/2019,12:45:26,249000.07,947993.93,64.616,118.2,1.2,320.5,-5.5,-1,-1067,-3,3.835
20:49.9,3/5/2019,12:45:27,248999.87,947994.1,64.616,117.9,1.2,320.4,-5.7,-1,-1067,0,3.782
20:50.9,3/5/2019,12:45:28,248999.28,947994.1,64.617,118.2,1.2,320.3,-5.7,-1.4,-1067,-3,3.314
20:51.9,3/5/2019,12:45:29,248999.13,947994.29,64.617,118.5,50,320,-5.7,-1.3,-1067,-3,3.314
20:52.9,3/5/2019,12:45:30,248998.99,947993.97,64.617,118.1,1.2,320,-5.7,-0.8,-1067,-3,3.007
20:53.9,3/5/2019,12:45:31,248998.85,947994.22,64.617,118.8,1.2,320.1,-5.5,-0.8,-1067,-3,3.049
20:54.9,3/5/2019,12:45:32,248999.27,947995.17,64.618,118.2,1.1,320.4,-5.5,-1,-1067,-3,3.965
20:55.9,3/5/2019,12:45:33,248999.1,947995.4,64.618,118.3,1.2,320.6,-5.6,-0.8,-1067,-3,3.97
20:56.9,3/5/2019,12:45:34,248999.29,947996.25,64.619,118.1,1.2,320.6,-5.5,-0.9,-1067,-3,4.643
20:57.9,3/5/2019,12:45:35,248999.07,947996.43,64.619,118.9,1.2,320.6,-5.5,-1,-1067,-3,4.576
20:58.9,3/5/2019,12:45:36,248997.74,947995.34,64.619,118.1,1.2,320.5,-5.6,-0.8,-1067,-3,2.868
20:59.9,3/5/2019,12:45:37,248997.54,947995.53,64.619,117.9,1.3,320.4,-5.3,-0.8,-1067,-3,2.82
21:00.9,3/5/2019,12:45:38,248997.63,947995.43,64.619,118.1,1.2,320.1,-5.5,-1.4,-1067,-3,2.831
21:01.9,3/5/2019,12:45:39,248997.49,947995.71,64.619,117.9,1.2,320.1,-5.7,-1.1,-1067,-3,2.894
21:02.9,3/5/2019,12:45:40,248998.1,947997.11,64.62,117.9,1.2,320.3,-5.6,-0.5,-1067,-3,4.238
21:03.9,3/5/2019,12:45:41,248997.91,947997.33,64.62,117.9,1.1,320.5,-5.6,-1,-1067,-3,4.218
21:04.9,3/5/2019,12:45:42,248997.62,947997.47,64.621,118.2,1.2,320.5,-5.5,-1.4,-1067,-3,4.083
21:05.9,3/5/2019,12:45:43,248997.42,947997.68,64.621,118.1,1.3,320.7,-5.3,-0.8,-1067,-3,4.053
21:06.9,3/5/2019,12:45:44,248996.82,947997.12,64.621,117.8,1.2,320.7,-5.5,-0.9,-1067,-3,3.232
21:07.9,3/5/2019,12:45:45,248996.64,947997.33,64.621,118.3,1.3,320.6,-5.4,-1.4,-1067,-3,3.217
21:08.9,3/5/2019,12:45:46,248996.78,947997.34,64.621,118,1.2,320.5,-5.5,-0.9,-1067,-3,3.33
21:09.9,3/5/2019,12:45:47,248996.9,947998.34,64.622,118.7,1.2,320.2,-5.7,-0.7,-1067,-3,4.038
21:10.9,3/5/2019,12:45:48,248996.71,947998.53,64.622,118.6,1.3,320.2,-5.8,-0.6,-1067,-3,4.01
21:11.9,3/5/2019,12:45:49,248996.51,947998.49,64.622,119.1,1.3,320.4,-6,-1.1,-1067,-3,3.83
21:12.9,3/5/2019,12:45:50,248996.36,947998.68,64.622,118.9,1.2,320.6,-5.8,-0.8,-1067,-3,3.827
21:13.9,3/5/2019,12:45:51,248996.02,947998.23,64.622,118.9,1.1,320.5,-5.6,0.1,-1067,-3,3.278
21:14.9,3/5/2019,12:45:52,248995.86,947998.42,64.622,118.4,1,320.3,-5.5,0,-1067,-3,3.276
21:15.9,3/5/2019,12:45:53,248995.85,947999.03,64.623,118.4,1,320.3,-5.4,-0.5,-1067,-3,3.642
21:16.9,3/5/2019,12:45:54,248995.72,947999.25,64.623,118.9,1.1,320.6,-5.3,-0.1,-1067,-3,3.675
21:17.9,3/5/2019,12:45:55,248996.05,948000.12,64.624,118.6,1.1,320.9,-5,-0.2,-1067,-3,4.471
21:18.9,3/5/2019,12:45:56,248995.88,948000.32,64.624,118.2,1.1,320.8,-5,-0.5,-1067,-3,4.454
21:19.9,3/5/2019,12:45:57,248995.33,948000.62,64.624,118.1,1.2,320.5,-5.3,-0.7,-1067,-3,4.207
21:20.9,3/5/2019,12:45:58,248994.71,947999.96,64.624,118.1,1.2,320.5,-5.4,-0.5,-1067,-3,3.313
21:21.9,3/5/2019,12:45:59,248994.58,948000.15,64.624,118,1.2,320.6,-5.2,-0.8,-1067,-3,3.326
21:22.9,3/5/2019,12:46:00,248994.62,948000.55,64.625,118,1.3,320.5,-5,-1.2,-1067,-3,3.605
21:23.9,3/5/2019,12:46:01,248994.49,948000.78,64.625,118.1,1.3,320.7,-4.9,-1.2,-1067,-3,3.644
21:24.9,3/5/2019,12:46:02,248994.5,948001.75,64.626,117.9,1.2,320.8,-4.8,-0.9,-1067,-3,4.253
21:25.9,3/5/2019,12:46:03,248994.38,948001.92,64.626,117.9,1.3,320.8,-5,-1,-1067,-3,4.258
21:26.9,3/5/2019,12:46:04,248994.13,948001.73,64.626,117.7,1.3,320.8,-4.8,-1.5,-1067,-3,3.948
21:27.9,3/5/2019,12:46:05,248993.98,948001.91,64.626,117.8,1.2,320.5,-5.1,-1.6,-1067,-3,3.94
21:28.9,3/5/2019,12:46:06,248993.61,948002.16,64.627,118.3,1.3,320.7,-5,-1.2,-1067,-3,3.8
21:29.9,3/5/2019,12:46:07,248993.48,948002.36,64.627,118.5,1.2,320.9,-4.9,-1.2,-1067,-3,3.812
21:30.9,3/5/2019,12:46:08,248993.27,948002.93,64.627,118,1.1,320.9,-5,-1.1,-1067,-3,4.005
21:31.9,3/5/2019,12:46:09,248993.36,948003.19,64.628,118,1.2,320.7,-5,-0.7,-1067,-3,4.232
21:32.9,3/5/2019,12:46:10,248993.23,948003.42,64.628,118.3,1.2,320.7,-5.1,-1,-1067,-3,4.273
21:33.9,3/5/2019,12:46:11,248992.83,948003.6,64.628,118.1,1.2,320.9,-4.9,-1.1,-1067,-3,4.067
21:34.9,3/5/2019,12:46:12,248992.66,948003.76,64.629,118.2,1.3,320.9,-4.7,-1.2,-1067,-3,4.029
21:35.9,3/5/2019,12:46:13,248992.15,948003.41,64.629,118.2,1.3,320.7,-4.7,-1.4,-1067,-3,3.412
21:36.9,3/5/2019,12:46:14,248991.99,948003.64,64.629,118.1,1.3,320.5,-4.9,-1.3,-1067,-3,3.433
21:37.9,3/5/2019,12:46:15,248991.68,948004.14,64.629,117.8,1.2,320.7,-4.9,-1,-1067,-3,3.495
